Hour,Temperature,Humidity,Gas Level,Day_Number
4:00,19.34,75.83,28.59,6
5:00,15.56,72.48,25.41,6
6:00,18.8,77.85,34.51,6
7:00,19.39,75.95,23.72,6
8:00,16.75,59.63,25.56,6
9:00,18.21,81.0,11.49,6
10:00,20.01,58.73,28.38,6
11:00,20.21,58.25,24.83,6
12:00,21.91,58.64,31.7,6
13:00,21.21,55.2,32.62,6
14:00,19.07,51.86,39.95,6
15:00,28.38,38.11,40.73,6
16:00,27.29,51.92,43.47,6
17:00,20.07,38.65,32.92,6
18:00,18.46,36.72,35.08,6
19:00,21.51,40.68,29.65,6
20:00,19.39,41.87,14.86,6
21:00,17.09,48.53,25.19,6
22:00,18.22,44.81,30.59,6
23:00,14.98,38.36,17.74,6
0:00,12.97,63.24,33.54,7
1:00,16.58,46.76,24.24,7
2:00,17.27,62.91,25.21,7
3:00,16.84,75.88,28.39,7
4:00,12.69,72.16,25.52,7
5:00,9.5,76.81,21.78,7
6:00,14.4,71.69,21.08,7
7:00,14.25,63.49,22.29,7
8:00,15.3,71.29,26.68,7
9:00,13.08,57.47,26.87,7
10:00,22.87,48.15,20.4,7
11:00,14.79,67.08,41.23,7
12:00,12.84,63.49,30.04,7
13:00,16.74,54.11,35.97,7
14:00,25.08,44.87,26.6,7
15:00,20.7,44.72,46.1,7
16:00,20.38,40.6,32.61,7
17:00,22.11,30.83,16.45,7
18:00,24.09,46.66,34.8,7
19:00,17.95,53.28,30.94,7
20:00,18.7,47.87,32.37,7
21:00,18.67,38.07,21.54,7
22:00,18.18,32.34,21.36,7
23:00,15.8,49.18,33.22,7
0:00,17.27,55.66,31.25,8
1:00,15.45,56.2,26.31,8
2:00,18.1,63.59,19.21,8
3:00,11.1,78.07,16.79,8
4:00,11.8,65.23,23.35,8
5:00,18.89,65.9,27.65,8
6:00,18.54,77.67,19.15,8
7:00,21.32,83.51,30.43,8
8:00,12.01,74.22,23.28,8
9:00,15.57,67.94,27.69,8
10:00,15.01,53.65,33.73,8
11:00,20.32,57.92,21.66,8
12:00,19.65,42.84,31.12,8
13:00,16.57,48.82,37.68,8
14:00,19.76,33.15,31.86,8
15:00,14.02,40.72,38.65,8
16:00,21.67,63.69,35.17,8
17:00,18.57,37.52,33.74,8
18:00,18.83,38.55,37.14,8
19:00,19.69,24.32,30.1,8
20:00,14.56,37.83,27.75,8
21:00,16.38,40.65,22.52,8
22:00,13.39,49.59,26.37,8
23:00,17.46,45.44,15.42,8
0:00,19.31,50.78,38.36,9
1:00,14.33,60.14,28.23,9
2:00,15.94,51.57,27.84,9
3:00,17.81,61.02,24.92,9
4:00,17.82,80.31,13.76,9
5:00,9.38,62.39,20.11,9
6:00,18.69,73.54,23.79,9
7:00,8.35,71.19,22.04,9
8:00,15.26,69.57,17.57,9
9:00,17.0,61.09,20.57,9
10:00,20.18,63.51,21.69,9
11:00,18.85,55.95,25.27,9
12:00,24.52,57.7,30.13,9
13:00,17.85,39.89,35.4,9
14:00,22.83,51.01,47.29,9
15:00,21.5,37.59,35.53,9
16:00,19.51,48.39,37.91,9
17:00,24.07,34.93,33.92,9
18:00,19.62,24.8,20.21,9
19:00,24.12,37.36,28.96,9
20:00,14.7,32.22,28.63,9
21:00,17.63,32.71,18.33,9
22:00,15.32,46.75,30.85,9
23:00,9.69,48.5,23.95,9
0:00,15.97,56.96,26.58,10
1:00,18.72,49.93,29.63,10
2:00,15.11,58.2,14.4,10
3:00,19.46,70.29,16.08,10
4:00,16.09,67.0,28.5,10
5:00,9.83,68.24,20.43,10
6:00,16.8,62.04,26.12,10
7:00,16.99,65.82,21.93,10
8:00,13.51,71.37,24.06,10
9:00,13.84,67.92,18.39,10
10:00,17.71,61.1,22.4,10
11:00,17.94,55.54,32.72,10
12:00,15.41,57.7,28.52,10
13:00,24.11,50.67,39.56,10
14:00,14.3,35.97,32.41,10
15:00,15.58,46.51,41.55,10
16:00,22.39,48.07,44.72,10
17:00,21.46,41.43,38.01,10
18:00,20.58,40.28,17.45,10
19:00,16.54,36.23,36.66,10
20:00,18.71,33.28,25.37,10
21:00,14.06,42.13,20.76,10
22:00,14.73,52.21,19.52,10
23:00,17.38,55.37,17.24,10
0:00,19.55,62.44,23.56,11
1:00,17.7,49.79,30.79,11
2:00,18.5,66.86,16.87,11
3:00,20.61,64.86,27.76,11
4:00,13.61,69.92,25.92,11
5:00,12.7,65.8,13.86,11
6:00,10.06,54.45,15.81,11
7:00,11.26,72.22,23.44,11
8:00,8.32,72.09,24.11,11
9:00,17.21,76.58,22.78,11
10:00,20.41,58.67,23.68,11
11:00,18.15,56.25,33.7,11
12:00,13.05,56.59,32.38,11
13:00,20.15,69.34,35.46,11
14:00,21.6,48.41,38.92,11
15:00,19.84,35.7,42.04,11
16:00,25.77,41.47,26.58,11
17:00,16.92,42.27,27.04,11
18:00,25.13,41.05,29.53,11
19:00,24.13,34.3,28.6,11
20:00,26.0,44.96,24.63,11
21:00,12.48,45.68,20.61,11
22:00,20.1,43.88,22.54,11
23:00,15.58,62.59,19.8,11
0:00,19.12,50.18,27.6,12
1:00,13.98,53.69,10.04,12
2:00,13.85,61.76,27.21,12
3:00,12.68,69.76,32.33,12
4:00,11.7,67.84,21.73,12
5:00,10.35,72.6,17.71,12
6:00,13.46,73.99,23.59,12
7:00,17.59,79.16,20.56,12
8:00,15.5,60.79,25.13,12
9:00,13.31,59.44,27.66,12
10:00,19.3,57.85,34.52,12
11:00,18.82,48.32,21.15,12
12:00,11.26,65.11,20.73,12
13:00,17.75,51.87,27.03,12
14:00,28.2,56.66,40.42,12
15:00,22.22,48.89,38.8,12
16:00,17.58,32.09,35.01,12
17:00,23.23,55.59,32.51,12
18:00,15.02,35.49,39.47,12
19:00,23.91,47.8,27.83,12
20:00,17.44,55.82,32.07,12
21:00,20.6,43.0,34.69,12
22:00,12.28,47.69,26.57,12
23:00,11.72,46.98,7.11,12
0:00,20.85,64.82,17.52,13
1:00,17.9,37.62,27.79,13
2:00,15.67,67.13,24.12,13
3:00,11.75,69.0,26.8,13
4:00,17.28,58.03,21.33,13
5:00,15.93,68.18,15.75,13
6:00,20.82,68.36,19.18,13
7:00,18.32,67.92,16.95,13
8:00,18.34,72.29,23.68,13
9:00,18.74,62.17,24.17,13
10:00,15.62,57.08,23.1,13
11:00,18.6,61.63,29.57,13
12:00,24.84,59.83,23.36,13
13:00,20.15,39.3,33.22,13
14:00,21.14,52.73,34.93,13
15:00,21.25,38.14,27.61,13
16:00,27.44,51.32,37.16,13
17:00,19.65,45.75,33.57,13
18:00,17.23,32.37,37.33,13
19:00,17.61,39.42,43.77,13
20:00,23.51,51.41,31.93,13
21:00,17.76,48.29,32.09,13
22:00,10.65,45.08,23.37,13
23:00,18.42,51.46,11.18,13
0:00,10.59,51.52,34.51,14
1:00,13.47,67.79,29.77,14
2:00,12.27,63.52,25.59,14
3:00,13.65,60.68,23.08,14
4:00,15.65,64.22,18.24,14
5:00,15.15,60.48,24.0,14
6:00,14.84,77.77,6.66,14
7:00,17.48,78.74,13.55,14
8:00,13.66,69.9,21.4,14
9:00,14.45,54.25,20.15,14
10:00,17.28,57.58,35.9,14
11:00,23.26,57.52,25.59,14
12:00,17.63,56.21,30.2,14
13:00,16.69,62.08,37.65,14
14:00,22.64,47.45,41.6,14
15:00,25.18,59.32,33.85,14
16:00,23.78,37.83,32.84,14
17:00,14.6,40.45,25.53,14
18:00,20.77,32.83,35.63,14
19:00,20.06,33.87,33.73,14
20:00,18.84,37.21,34.86,14
21:00,14.72,54.41,17.59,14
22:00,11.58,65.13,15.8,14
23:00,12.52,53.99,22.39,14
0:00,15.98,54.82,26.56,15
1:00,17.83,68.27,17.01,15
2:00,14.53,60.02,17.09,15
3:00,17.22,73.08,7.44,15
4:00,21.08,65.33,22.7,15
5:00,14.83,69.77,21.18,15
6:00,16.29,74.34,6.03,15
7:00,16.0,70.45,17.74,15
8:00,16.28,59.63,20.41,15
9:00,12.14,72.85,36.44,15
10:00,18.58,61.93,24.84,15
11:00,20.74,58.68,30.28,15
12:00,21.55,56.28,33.54,15
13:00,20.47,53.73,41.6,15
14:00,26.4,57.01,28.65,15
15:00,21.67,37.58,45.17,15
16:00,11.25,40.0,33.77,15
17:00,17.35,47.57,42.74,15
18:00,23.1,39.22,32.0,15
19:00,18.93,49.58,35.21,15
20:00,18.7,35.27,18.61,15
21:00,12.98,57.2,28.05,15
22:00,17.68,41.05,19.72,15
23:00,13.77,63.83,13.18,15
0:00,18.53,57.99,27.51,16
1:00,12.0,58.24,22.46,16
2:00,18.41,62.05,34.76,16
3:00,16.38,69.28,24.58,16
4:00,19.04,54.45,24.81,16
5:00,18.02,62.71,12.29,16
6:00,11.43,61.66,6.01,16
7:00,9.61,68.15,22.04,16
8:00,19.05,66.26,22.6,16
9:00,16.55,72.24,34.17,16
10:00,23.31,59.88,21.73,16
11:00,15.2,61.27,24.31,16
12:00,16.88,54.45,33.78,16
13:00,21.85,47.42,24.87,16
14:00,14.06,38.44,41.78,16
15:00,20.58,45.51,33.28,16
16:00,20.31,24.68,41.61,16
17:00,20.83,41.72,33.18,16
18:00,21.06,39.71,34.8,16
19:00,23.99,35.82,32.55,16
20:00,25.4,42.11,24.94,16
21:00,12.5,38.32,29.44,16
22:00,11.3,47.09,30.95,16
23:00,7.18,60.33,30.47,16
0:00,16.24,52.99,29.44,17
1:00,16.06,55.78,24.33,17
2:00,17.22,73.09,24.11,17
3:00,14.32,65.22,17.26,17
4:00,19.66,69.5,31.49,17
5:00,10.32,78.38,27.37,17
6:00,14.22,61.78,21.62,17
7:00,9.41,69.66,19.49,17
8:00,18.63,63.34,28.81,17
9:00,15.75,65.46,28.15,17
10:00,15.84,53.92,25.6,17
11:00,14.08,49.36,18.2,17
12:00,19.77,57.71,29.66,17
13:00,18.61,47.08,34.09,17
14:00,21.02,49.74,28.57,17
15:00,22.14,49.84,37.78,17
16:00,23.18,46.0,36.6,17
17:00,23.43,30.49,38.56,17
18:00,18.65,34.59,36.64,17
19:00,16.17,44.9,27.99,17
20:00,18.52,50.05,37.72,17
21:00,19.36,43.59,32.99,17
22:00,14.12,61.23,13.19,17
23:00,9.89,46.3,23.95,17
0:00,14.87,61.12,31.64,18
1:00,14.32,53.31,21.76,18
2:00,11.55,69.79,17.37,18
3:00,20.93,80.31,18.01,18
4:00,14.76,77.22,24.49,18
5:00,18.84,64.05,34.4,18
6:00,13.55,76.34,32.12,18
7:00,13.67,61.82,15.1,18
8:00,13.98,74.48,23.99,18
9:00,16.55,73.57,23.58,18
10:00,15.68,70.09,22.07,18
11:00,20.52,58.5,36.34,18
12:00,18.63,60.16,33.68,18
13:00,23.83,44.44,20.53,18
14:00,18.3,43.6,55.47,18
15:00,17.42,53.0,41.47,18
16:00,21.53,37.83,35.0,18
17:00,23.52,64.89,38.72,18
18:00,16.11,46.67,18.69,18
19:00,21.02,41.03,38.18,18
20:00,25.37,40.93,26.21,18
21:00,15.95,53.43,25.01,18
22:00,19.01,43.47,13.59,18
23:00,11.54,52.73,27.23,18
0:00,11.04,55.29,24.33,19
1:00,14.04,58.28,19.78,19
2:00,14.64,75.94,23.57,19
3:00,13.89,60.93,20.41,19
4:00,15.84,70.14,24.19,19
5:00,19.61,49.28,32.39,19
6:00,8.63,59.83,22.84,19
7:00,13.25,67.97,22.64,19
8:00,23.87,66.45,23.71,19
9:00,12.33,75.86,10.47,19
10:00,17.08,64.19,31.72,19
11:00,22.38,74.37,26.79,19
12:00,17.27,44.31,29.76,19
13:00,22.01,39.23,31.62,19
14:00,28.58,32.72,30.27,19
15:00,19.19,52.07,37.12,19
16:00,22.89,45.96,34.76,19
17:00,20.11,33.24,34.27,19
18:00,26.58,34.96,37.56,19
19:00,21.5,29.44,32.37,19
20:00,15.07,35.63,25.91,19
21:00,16.41,51.86,14.13,19
22:00,15.48,53.5,26.21,19
23:00,17.78,49.04,21.38,19
0:00,17.3,56.13,29.2,20
1:00,9.4,62.7,24.74,20
2:00,15.02,57.22,20.2,20
3:00,13.05,72.48,29.59,20
4:00,16.83,68.7,32.63,20
5:00,13.95,72.57,19.82,20
6:00,13.1,59.61,22.77,20
7:00,17.43,65.23,25.64,20
8:00,17.17,66.84,21.03,20
9:00,22.76,63.81,15.53,20
10:00,17.26,43.11,25.62,20
11:00,21.08,54.02,29.26,20
12:00,17.32,49.65,32.97,20
13:00,20.42,45.03,32.48,20
14:00,25.56,45.73,31.6,20
15:00,22.48,44.02,35.15,20
16:00,19.9,39.2,24.73,20
17:00,24.12,42.67,40.48,20
18:00,21.99,41.83,24.22,20
19:00,20.62,45.93,22.56,20
20:00,11.08,48.29,40.76,20
21:00,22.98,48.29,33.26,20
22:00,22.63,53.02,21.18,20
23:00,14.55,39.81,28.21,20
0:00,17.34,65.52,28.9,21
1:00,13.24,66.2,22.97,21
2:00,17.31,58.59,29.84,21
3:00,12.84,73.18,25.79,21
4:00,14.3,73.38,14.28,21
5:00,11.31,74.42,32.02,21
6:00,12.74,61.56,16.01,21
7:00,16.65,74.84,18.67,21
8:00,8.62,65.24,21.44,21
9:00,17.78,66.94,22.04,21
10:00,14.26,62.64,36.03,21
11:00,21.63,63.72,26.48,21
12:00,15.4,43.22,38.21,21
13:00,22.7,64.31,34.87,21
14:00,15.86,56.87,28.96,21
15:00,18.62,37.3,38.58,21
16:00,23.03,61.83,34.07,21
17:00,23.95,35.01,37.97,21
18:00,28.58,46.34,41.48,21
19:00,14.41,30.93,43.3,21
20:00,16.57,40.49,20.17,21
21:00,7.43,46.3,36.55,21
22:00,20.45,54.32,22.68,21
23:00,21.14,34.64,24.32,21
0:00,17.57,63.35,26.48,22
1:00,15.68,52.51,28.89,22
2:00,13.48,56.8,22.98,22
3:00,14.39,74.57,26.5,22
4:00,16.43,73.63,26.17,22
5:00,15.49,70.55,21.51,22
6:00,9.51,66.61,25.82,22
7:00,8.49,53.78,23.83,22
8:00,12.33,63.56,25.67,22
9:00,16.35,67.45,28.45,22
10:00,18.59,65.98,25.7,22
11:00,14.23,57.69,32.15,22
12:00,12.73,54.2,25.43,22
13:00,18.18,46.69,41.13,22
14:00,21.93,32.24,26.65,22
15:00,16.12,38.85,42.5,22
16:00,18.05,34.2,34.11,22
17:00,18.62,34.15,36.86,22
18:00,21.15,48.24,28.42,22
19:00,20.85,39.6,23.92,22
20:00,15.48,34.73,31.3,22
21:00,13.97,52.72,26.21,22
22:00,13.98,55.15,19.97,22
23:00,12.01,61.25,7.84,22
0:00,19.78,70.9,40.81,23
1:00,13.57,50.53,24.72,23
2:00,16.61,60.89,16.66,23
3:00,17.26,74.71,21.38,23
4:00,18.94,72.67,21.74,23
5:00,11.86,73.23,25.57,23
6:00,11.16,69.36,7.77,23
7:00,18.57,79.5,17.46,23
8:00,15.33,72.21,24.51,23
9:00,18.37,63.31,19.52,23
10:00,16.56,71.88,17.91,23
11:00,17.81,57.03,34.98,23
12:00,17.11,60.05,33.53,23
13:00,23.1,41.21,29.13,23
14:00,29.89,54.09,47.28,23
15:00,19.39,51.19,39.29,23
16:00,24.63,49.97,32.13,23
17:00,17.88,38.61,43.54,23
18:00,20.18,24.38,41.78,23
19:00,22.63,35.54,28.61,23
20:00,24.43,41.95,32.96,23
21:00,13.01,54.17,16.44,23
22:00,8.04,40.64,21.66,23
23:00,15.67,50.03,22.29,23
0:00,24.08,61.96,30.94,24
1:00,14.8,57.32,29.17,24
2:00,16.94,62.89,20.31,24
3:00,12.71,65.77,27.07,24
4:00,16.52,60.76,32.76,24
5:00,12.66,65.37,12.79,24
6:00,16.73,79.08,8.86,24
7:00,11.1,66.47,17.94,24
8:00,13.82,72.88,24.78,24
9:00,16.0,62.45,20.44,24
10:00,15.16,55.8,25.06,24
11:00,17.27,51.23,36.6,24
12:00,17.85,51.57,38.48,24
13:00,24.8,51.44,26.86,24
14:00,16.61,38.67,27.92,24
15:00,16.06,53.5,22.42,24
16:00,25.97,35.56,34.8,24
17:00,19.41,45.06,26.14,24
18:00,16.27,27.65,28.58,24
19:00,14.82,45.59,32.94,24
20:00,11.71,36.59,35.5,24
21:00,11.95,48.52,19.83,24
22:00,21.88,50.89,26.08,24
23:00,16.92,35.64,24.06,24
0:00,12.14,63.34,12.41,25
1:00,13.74,43.2,38.98,25
2:00,15.7,58.22,21.86,25
3:00,13.73,59.11,24.67,25
4:00,9.29,57.61,23.9,25
5:00,13.13,62.0,24.72,25
6:00,14.35,67.07,18.01,25
7:00,20.75,69.75,25.34,25
8:00,16.56,68.85,28.67,25
9:00,15.83,64.11,23.59,25
10:00,20.8,63.94,31.7,25
11:00,19.93,82.52,16.68,25
12:00,21.71,65.35,32.63,25
13:00,19.81,42.46,37.44,25
14:00,22.31,48.48,33.77,25
15:00,20.69,35.66,35.73,25
16:00,21.55,34.07,33.48,25
17:00,17.59,48.29,40.54,25
18:00,23.65,33.68,34.51,25
19:00,25.4,46.06,28.05,25
20:00,15.82,52.12,34.54,25
21:00,14.82,49.45,24.82,25
22:00,17.7,54.96,19.38,25
23:00,20.35,51.3,16.07,25
0:00,15.47,51.13,21.16,26
1:00,18.35,61.07,29.96,26
2:00,18.42,67.51,15.07,26
3:00,15.48,70.81,20.13,26
4:00,16.56,62.92,34.19,26
5:00,17.06,68.24,21.91,26
6:00,13.14,81.9,19.12,26
7:00,25.74,82.34,13.68,26
8:00,11.93,65.92,11.94,26
9:00,19.67,70.72,22.84,26
10:00,15.98,57.67,31.47,26
11:00,15.95,57.44,30.96,26
12:00,16.34,63.65,28.47,26
13:00,24.05,51.71,26.41,26
14:00,22.6,57.52,26.34,26
15:00,27.4,42.93,31.81,26
16:00,16.47,38.87,24.32,26
17:00,23.8,41.45,30.68,26
18:00,21.91,39.95,38.05,26
19:00,22.99,35.94,28.58,26
20:00,20.62,45.7,40.42,26
21:00,19.72,34.48,20.89,26
22:00,9.75,51.12,29.85,26
23:00,13.88,45.83,25.4,26
0:00,14.76,60.54,30.3,27
1:00,17.86,57.5,30.43,27
2:00,11.6,63.29,29.47,27
3:00,13.08,73.57,27.47,27
4:00,10.66,56.0,15.91,27
5:00,14.73,67.41,21.8,27
6:00,3.63,76.6,21.97,27
7:00,13.38,81.24,22.38,27
8:00,21.17,70.35,22.65,27
9:00,13.94,68.77,21.9,27
10:00,17.62,51.67,28.58,27
11:00,13.54,54.94,28.33,27
12:00,19.35,49.54,36.08,27
13:00,21.72,62.96,24.58,27
14:00,23.25,46.97,39.98,27
15:00,25.36,32.48,43.22,27
16:00,18.99,43.37,43.07,27
17:00,24.29,42.6,23.71,27
18:00,16.38,44.35,27.99,27
19:00,17.49,28.66,25.09,27
20:00,18.58,45.29,31.4,27
21:00,20.5,47.74,21.6,27
22:00,14.84,53.91,28.89,27
23:00,17.87,60.16,18.47,27
0:00,14.39,47.88,26.59,28
1:00,18.0,66.19,23.98,28
2:00,17.12,57.19,20.46,28
3:00,17.43,73.87,18.81,28
4:00,12.76,67.56,22.09,28
5:00,19.63,74.32,13.1,28
6:00,17.51,73.27,15.81,28
7:00,18.88,77.78,31.83,28
8:00,19.99,67.8,17.88,28
9:00,16.77,71.02,28.78,28
10:00,13.24,61.11,21.31,28
11:00,19.01,54.58,29.77,28
12:00,21.9,54.49,30.71,28
13:00,18.08,41.19,36.49,28
14:00,21.84,37.01,33.09,28
15:00,25.27,46.92,31.51,28
16:00,17.04,48.09,40.96,28
17:00,23.74,32.78,34.38,28
18:00,26.51,37.47,41.93,28
19:00,14.24,46.89,35.86,28
20:00,16.75,30.72,27.21,28
21:00,18.39,41.7,30.54,28
22:00,17.64,37.68,19.92,28
23:00,13.38,60.69,16.38,28
0:00,19.76,52.08,27.1,29
1:00,12.38,39.09,26.6,29
2:00,14.61,62.12,27.81,29
3:00,15.56,53.71,18.04,29
4:00,9.5,61.72,10.29,29
5:00,17.71,57.87,22.83,29
6:00,13.97,69.93,18.94,29
7:00,11.57,67.91,26.1,29
8:00,14.74,62.75,31.54,29
9:00,18.56,56.32,19.47,29
10:00,16.55,58.22,24.32,29
11:00,19.82,61.13,22.7,29
12:00,15.84,46.11,28.85,29
13:00,12.94,54.4,19.66,29
14:00,23.68,36.18,29.6,29
15:00,21.61,47.94,35.56,29
16:00,30.17,32.36,27.53,29
17:00,17.79,40.18,36.48,29
18:00,16.08,24.74,28.14,29
19:00,18.0,46.97,31.47,29
20:00,13.03,49.4,36.38,29
21:00,12.79,35.49,22.61,29
22:00,10.94,37.09,25.08,29
23:00,11.67,43.38,14.4,29
0:00,16.96,60.37,25.46,30
1:00,16.86,53.82,19.54,30
2:00,17.81,59.23,35.02,30
3:00,15.11,66.68,18.83,30
4:00,13.79,60.94,19.88,30
5:00,16.07,65.88,26.42,30
6:00,16.76,51.24,21.14,30
7:00,11.58,69.32,20.84,30
8:00,19.06,55.16,17.18,30
9:00,15.05,66.17,34.4,30
10:00,11.61,50.25,34.09,30
11:00,14.33,59.25,34.53,30
12:00,17.47,57.77,35.54,30
13:00,17.22,60.32,33.17,30
14:00,16.75,47.44,23.92,30
15:00,24.12,43.28,26.31,30
16:00,27.1,46.12,27.77,30
17:00,17.9,46.05,31.92,30
18:00,18.05,40.05,33.25,30
19:00,20.17,45.64,25.74,30
20:00,13.03,34.73,35.15,30
21:00,24.86,52.47,28.13,30
22:00,21.1,44.47,16.43,30
23:00,16.14,53.42,23.15,30
0:00,15.31,66.33,35.94,31
1:00,23.71,58.7,20.87,31
2:00,16.11,65.47,27.23,31
3:00,7.82,63.06,17.61,31
4:00,21.32,68.34,23.35,31
5:00,17.51,64.49,16.55,31
6:00,19.01,66.13,21.2,31
7:00,18.96,73.05,29.09,31
8:00,10.84,60.59,16.45,31
9:00,16.04,63.96,15.79,31
10:00,14.87,65.81,35.6,31
11:00,17.45,51.63,30.01,31
12:00,22.8,63.19,29.95,31
13:00,23.11,48.67,29.71,31
14:00,23.71,45.49,35.51,31
15:00,23.2,50.94,37.01,31
16:00,17.98,45.28,31.55,31
17:00,21.0,45.16,31.67,31
18:00,20.41,38.46,33.71,31
19:00,22.82,30.04,21.8,31
20:00,22.33,44.21,41.35,31
21:00,19.57,36.83,21.41,31
22:00,17.49,65.33,16.3,31
23:00,12.02,60.14,22.47,31
0:00,16.1,58.33,24.42,32
1:00,14.51,58.19,31.54,32
2:00,19.91,73.87,24.1,32
3:00,26.4,67.57,18.87,32
4:00,12.86,65.89,22.76,32
5:00,12.9,49.46,15.99,32
6:00,7.32,69.07,17.29,32
7:00,15.28,73.62,22.91,32
8:00,11.43,63.08,19.82,32
9:00,17.33,68.84,25.84,32
10:00,18.06,65.69,28.59,32
11:00,22.47,66.59,24.26,32
12:00,18.88,62.97,31.03,32
13:00,24.72,46.91,28.82,32
14:00,22.41,51.68,35.81,32
15:00,20.83,50.64,26.04,32
16:00,21.31,41.28,34.21,32
17:00,20.63,48.5,30.57,32
18:00,16.56,38.42,30.59,32
19:00,15.13,32.03,20.17,32
20:00,20.12,44.72,32.32,32
21:00,16.68,29.46,29.83,32
22:00,16.49,47.62,17.16,32
23:00,13.42,48.79,18.89,32
0:00,22.7,72.34,22.46,33
1:00,24.25,76.29,29.98,33
2:00,14.51,62.84,19.49,33
3:00,17.86,58.77,22.37,33
4:00,10.87,85.06,23.96,33
5:00,7.46,61.47,23.9,33
