Hour,Temperature,Humidity,Gas Level,Day_Number
22:00,21.94,69.81,18.06,7
23:00,21.44,75.13,16.8,7
0:00,20.45,77.35,17.02,8
1:00,19.88,65.63,16.78,8
2:00,20.4,66.22,15.83,8
3:00,19.69,65.46,15.82,8
4:00,18.45,65.78,15.65,8
5:00,17.86,59.3,15.16,8
6:00,15.96,51.72,15.08,8
7:00,19.69,73.24,17.33,8
8:00,21.19,70.27,17.59,8
9:00,21.69,69.7,18.12,8
10:00,21.82,70.9,17.62,8
11:00,23.64,64.88,18.19,8
12:00,22.48,61.78,18.99,8
13:00,23.91,59.97,19.52,8
14:00,23.56,57.32,20.33,8
15:00,23.25,54.12,20.46,8
16:00,26.31,59.03,20.09,8
17:00,24.2,61.54,19.77,8
18:00,23.97,66.27,19.35,8
19:00,22.3,66.76,18.37,8
20:00,22.6,62.7,19.31,8
21:00,22.11,68.91,17.38,8
22:00,21.2,72.93,17.81,8
23:00,20.91,77.26,17.5,8
0:00,19.82,68.9,16.73,9
1:00,19.64,72.09,16.15,9
2:00,19.29,71.59,16.18,9
3:00,17.96,62.84,15.24,9
4:00,17.96,59.94,15.56,9
5:00,18.63,62.4,16.05,9
6:00,16.72,58.93,14.98,9
7:00,20.54,71.88,17.49,9
8:00,20.57,63.51,17.38,9
9:00,22.29,71.38,17.5,9
10:00,21.99,68.61,18.24,9
11:00,23.36,62.57,18.89,9
12:00,24.43,58.36,18.13,9
13:00,24.11,61.23,19.24,9
14:00,25.17,60.55,19.9,9
15:00,24.75,57.74,19.67,9
16:00,23.44,57.48,19.65,9
17:00,23.66,57.21,18.19,9
18:00,22.81,68.55,18.8,9
19:00,22.73,62.01,18.46,9
20:00,22.52,69.44,18.77,9
21:00,20.44,66.91,16.74,9
22:00,22.52,72.83,18.38,9
23:00,21.52,74.6,17.84,9
0:00,20.97,70.6,16.95,10
1:00,21.27,70.15,16.0,10
2:00,18.25,67.59,16.25,10
3:00,17.39,68.31,15.81,10
4:00,18.77,59.72,15.92,10
5:00,18.74,61.4,15.56,10
6:00,17.65,51.88,15.01,10
7:00,20.98,74.14,16.23,10
8:00,21.71,68.99,17.15,10
9:00,21.38,66.52,17.74,10
10:00,21.98,69.71,18.7,10
11:00,22.43,64.55,17.92,10
12:00,23.05,61.59,19.61,10
13:00,23.1,59.03,19.51,10
14:00,23.68,57.87,19.83,10
15:00,24.59,59.25,19.9,10
16:00,24.37,59.41,20.8,10
17:00,24.01,61.94,19.65,10
18:00,24.36,62.52,19.48,10
19:00,23.27,62.21,19.0,10
20:00,23.98,70.35,17.97,10
21:00,22.78,73.51,17.8,10
22:00,20.44,71.82,18.35,10
23:00,20.69,77.16,17.62,10
0:00,20.16,77.14,17.33,11
1:00,20.4,71.48,16.45,11
2:00,20.46,69.5,15.97,11
3:00,19.03,71.34,15.92,11
4:00,18.72,65.14,15.62,11
5:00,18.27,63.17,14.75,11
6:00,17.14,58.09,15.96,11
7:00,21.14,71.1,17.18,11
8:00,20.82,68.32,18.1,11
9:00,21.24,66.53,17.85,11
10:00,23.09,66.08,18.11,11
11:00,22.16,61.3,18.48,11
12:00,22.84,59.14,19.47,11
13:00,23.36,60.58,19.27,11
14:00,24.78,52.82,19.69,11
15:00,23.46,52.83,20.88,11
16:00,25.7,58.73,20.98,11
17:00,22.99,61.22,20.0,11
18:00,23.36,62.1,19.39,11
19:00,21.98,65.62,19.3,11
20:00,22.65,69.16,18.46,11
21:00,21.3,71.34,17.54,11
22:00,21.07,69.89,16.77,11
23:00,20.84,75.09,17.25,11
0:00,20.05,73.64,16.95,12
1:00,20.01,66.89,16.24,12
2:00,19.9,70.54,16.92,12
3:00,18.61,60.89,15.71,12
4:00,17.53,63.5,15.19,12
5:00,18.0,58.5,14.95,12
6:00,16.86,55.56,14.87,12
7:00,19.96,69.81,16.44,12
8:00,20.71,69.53,17.48,12
9:00,22.35,70.01,17.91,12
10:00,22.53,65.12,18.26,12
11:00,21.49,67.7,17.99,12
12:00,23.66,61.24,19.27,12
13:00,23.25,62.08,19.85,12
14:00,24.97,53.27,19.93,12
15:00,25.13,57.92,19.57,12
16:00,23.94,58.4,19.16,12
17:00,24.46,63.4,19.02,12
18:00,22.61,59.78,20.1,12
19:00,22.99,61.93,19.27,12
20:00,22.21,67.88,18.64,12
21:00,22.55,73.03,17.99,12
22:00,22.45,73.43,17.71,12
23:00,20.18,76.35,16.53,12
0:00,20.41,71.05,17.5,13
1:00,19.75,74.84,16.51,13
2:00,19.84,67.04,16.52,13
3:00,19.26,65.45,16.0,13
4:00,18.57,65.62,15.42,13
5:00,16.74,60.31,14.31,13
6:00,17.17,53.88,14.48,13
7:00,21.73,71.89,17.16,13
8:00,20.92,70.0,17.85,13
9:00,22.3,70.74,17.27,13
10:00,20.95,67.16,17.82,13
11:00,21.99,63.88,18.22,13
12:00,24.8,65.59,18.47,13
13:00,23.64,60.88,18.97,13
14:00,23.39,61.54,19.69,13
15:00,24.0,53.74,18.96,13
16:00,24.35,59.05,20.55,13
17:00,24.38,64.81,19.7,13
18:00,23.98,61.82,19.06,13
19:00,21.62,66.06,19.05,13
20:00,22.88,69.28,18.53,13
21:00,21.96,69.26,18.84,13
22:00,21.37,74.37,18.5,13
23:00,21.14,77.73,16.49,13
0:00,20.01,78.72,17.92,14
1:00,20.88,68.16,16.59,14
2:00,19.97,64.63,16.18,14
3:00,19.45,69.67,15.21,14
4:00,18.34,61.9,15.62,14
5:00,18.37,63.04,15.11,14
6:00,16.74,53.42,14.38,14
7:00,20.01,70.97,17.12,14
8:00,21.08,69.33,17.32,14
9:00,21.64,69.97,17.97,14
10:00,21.58,64.2,18.05,14
11:00,23.16,64.44,18.0,14
12:00,22.53,61.72,19.33,14
13:00,24.01,59.02,18.82,14
14:00,22.8,56.38,20.06,14
15:00,23.95,48.3,20.08,14
16:00,25.05,63.61,19.81,14
17:00,23.95,60.43,20.04,14
18:00,22.94,68.62,18.67,14
19:00,22.97,63.92,19.73,14
20:00,22.89,68.85,18.67,14
21:00,20.97,73.4,17.93,14
22:00,21.4,73.35,17.41,14
23:00,21.89,73.37,17.45,14
0:00,19.74,79.09,17.22,15
1:00,20.29,71.3,16.62,15
2:00,20.39,69.73,15.79,15
3:00,18.86,70.39,16.12,15
4:00,19.98,63.87,15.81,15
5:00,18.19,59.12,15.9,15
6:00,19.19,56.14,15.62,15
7:00,20.94,71.06,17.02,15
8:00,20.82,68.61,17.8,15
9:00,20.29,66.05,17.83,15
10:00,21.21,63.09,18.46,15
11:00,21.63,63.2,18.36,15
12:00,22.09,62.0,19.19,15
13:00,23.73,61.57,19.21,15
14:00,24.05,55.96,19.23,15
15:00,24.08,55.16,20.29,15
16:00,23.27,58.86,19.84,15
17:00,22.15,60.33,19.9,15
18:00,23.7,63.63,19.06,15
19:00,22.55,64.75,19.29,15
20:00,22.37,67.64,18.67,15
21:00,22.18,69.4,16.82,15
22:00,21.19,68.1,18.18,15
23:00,19.97,76.33,16.55,15
0:00,20.46,72.97,17.13,16
1:00,20.8,68.23,16.22,16
2:00,17.82,68.24,16.08,16
3:00,19.63,67.3,15.96,16
4:00,18.94,65.96,15.5,16
5:00,18.55,61.72,15.48,16
6:00,16.65,53.75,14.95,16
7:00,21.39,75.8,16.91,16
8:00,21.36,64.46,17.75,16
9:00,21.07,63.05,17.0,16
10:00,22.12,62.0,18.48,16
11:00,21.49,60.83,18.5,16
12:00,22.08,58.6,18.55,16
13:00,23.3,62.19,18.78,16
14:00,23.58,55.78,19.49,16
15:00,24.92,55.81,19.56,16
16:00,25.13,58.4,19.98,16
17:00,23.48,57.94,19.38,16
18:00,22.98,61.6,18.9,16
19:00,22.83,73.15,19.18,16
20:00,23.63,68.24,17.82,16
21:00,22.79,70.54,17.33,16
22:00,21.28,72.92,17.22,16
23:00,19.83,75.84,17.44,16
0:00,21.84,78.61,16.45,17
1:00,19.69,71.73,17.37,17
2:00,18.84,67.21,16.92,17
3:00,19.81,69.68,15.02,17
4:00,19.0,61.36,15.56,17
5:00,18.79,60.9,15.58,17
6:00,16.51,55.58,14.83,17
7:00,19.9,71.36,17.36,17
8:00,21.34,68.65,17.23,17
9:00,22.87,65.04,17.4,17
10:00,21.69,66.8,18.13,17
11:00,23.24,65.93,17.92,17
12:00,23.44,62.3,19.12,17
13:00,24.57,55.11,18.97,17
14:00,24.56,60.48,19.47,17
15:00,25.27,56.87,19.69,17
16:00,24.86,57.79,19.86,17
17:00,24.38,62.59,19.09,17
18:00,22.55,65.68,19.81,17
19:00,22.21,63.67,19.67,17
20:00,23.22,74.83,19.06,17
21:00,23.84,67.49,18.31,17
22:00,21.65,68.37,17.02,17
23:00,20.64,76.49,17.11,17
0:00,22.14,76.15,17.33,18
1:00,19.94,74.31,16.26,18
2:00,19.29,75.12,16.74,18
3:00,17.49,68.1,15.72,18
4:00,18.09,59.42,15.81,18
5:00,17.68,64.61,15.17,18
6:00,17.04,60.31,15.16,18
7:00,19.64,70.47,16.56,18
8:00,21.01,68.99,17.56,18
9:00,22.59,65.7,17.86,18
10:00,21.9,70.44,18.37,18
11:00,21.67,64.83,18.55,18
12:00,23.58,61.2,19.52,18
13:00,22.93,60.2,19.23,18
14:00,24.12,57.88,19.2,18
15:00,24.32,57.24,20.05,18
16:00,23.5,65.88,20.03,18
17:00,24.17,63.18,19.2,18
18:00,22.88,64.99,19.06,18
19:00,21.54,70.0,18.97,18
20:00,22.78,70.14,18.59,18
21:00,21.35,72.18,18.02,18
22:00,21.42,72.53,17.14,18
23:00,21.54,69.88,16.76,18
0:00,20.29,76.53,15.99,19
1:00,18.43,68.65,16.81,19
2:00,19.48,65.71,16.4,19
3:00,19.76,67.69,15.91,19
4:00,18.08,64.41,14.01,19
5:00,17.22,57.59,15.22,19
6:00,17.46,56.44,14.61,19
7:00,21.1,72.51,16.81,19
8:00,20.48,66.15,18.02,19
9:00,22.21,72.84,18.13,19
10:00,21.86,66.34,17.7,19
11:00,23.44,64.68,18.92,19
12:00,22.22,57.49,18.43,19
13:00,23.44,56.99,18.91,19
14:00,23.89,54.9,19.79,19
15:00,24.01,53.52,20.08,19
16:00,25.48,57.03,20.43,19
17:00,24.6,62.56,19.53,19
18:00,22.66,65.27,18.98,19
19:00,23.29,70.38,19.17,19
20:00,22.88,67.66,18.64,19
21:00,21.75,71.46,17.54,19
22:00,21.48,69.1,17.4,19
23:00,20.92,74.69,18.05,19
0:00,20.5,73.91,16.53,20
1:00,20.11,72.93,16.69,20
2:00,18.96,67.23,17.46,20
3:00,18.85,68.94,15.91,20
4:00,19.49,61.23,14.4,20
5:00,17.49,63.65,15.1,20
6:00,17.29,60.9,14.83,20
7:00,19.91,70.57,17.09,20
8:00,21.47,65.1,17.56,20
9:00,21.11,71.26,17.61,20
10:00,21.25,70.18,17.33,20
11:00,22.2,62.29,18.99,20
12:00,23.33,63.73,18.96,20
13:00,23.05,59.95,19.7,20
14:00,24.35,57.29,19.92,20
15:00,24.71,54.17,20.9,20
16:00,24.88,60.71,20.21,20
17:00,24.79,63.38,19.16,20
18:00,22.6,66.46,19.29,20
19:00,22.7,65.18,19.06,20
20:00,22.63,70.64,18.73,20
21:00,22.59,66.67,17.89,20
22:00,21.67,75.76,18.39,20
23:00,20.31,72.11,17.28,20
0:00,20.37,76.53,16.39,21
1:00,19.83,70.74,16.44,21
2:00,19.39,65.14,15.99,21
3:00,19.51,68.95,16.18,21
4:00,19.32,62.82,15.71,21
5:00,18.11,63.04,14.58,21
6:00,17.9,55.27,15.27,21
7:00,19.95,72.42,17.51,21
8:00,21.56,70.26,17.3,21
9:00,20.51,70.45,17.67,21
10:00,23.07,69.39,18.31,21
11:00,21.63,64.81,18.56,21
12:00,22.74,61.72,18.41,21
13:00,24.96,56.93,18.68,21
14:00,23.05,53.11,20.16,21
15:00,24.86,53.93,19.11,21
16:00,23.99,65.08,20.19,21
17:00,23.64,62.15,19.41,21
18:00,22.84,63.01,19.48,21
19:00,23.2,67.36,18.74,21
20:00,21.94,64.55,18.52,21
21:00,22.13,72.0,17.56,21
22:00,20.75,74.21,18.53,21
23:00,20.98,78.47,17.25,21
0:00,20.56,79.05,16.77,22
1:00,20.63,72.12,16.79,22
2:00,19.68,71.33,16.27,22
3:00,19.46,66.59,15.86,22
4:00,18.01,58.9,15.3,22
5:00,16.74,59.56,14.97,22
6:00,17.2,56.9,15.02,22
7:00,20.48,74.66,17.07,22
8:00,20.49,68.32,18.1,22
9:00,22.2,67.11,17.69,22
10:00,22.51,63.23,17.81,22
11:00,21.68,64.61,19.37,22
12:00,24.46,60.96,19.85,22
13:00,23.64,54.93,20.19,22
14:00,22.65,52.1,18.9,22
15:00,24.29,57.27,20.48,22
16:00,24.49,58.92,19.67,22
17:00,22.14,56.89,19.55,22
18:00,24.2,64.39,19.09,22
19:00,22.12,66.51,18.53,22
20:00,22.97,66.68,18.6,22
21:00,22.91,68.11,18.11,22
22:00,20.85,69.2,17.55,22
23:00,21.76,72.33,17.02,22
0:00,19.84,78.14,16.75,23
1:00,19.6,71.24,16.47,23
2:00,19.64,70.13,16.32,23
3:00,20.4,68.37,16.07,23
4:00,18.69,61.77,15.78,23
5:00,17.6,58.03,14.96,23
6:00,16.89,54.48,14.66,23
7:00,20.87,72.59,17.08,23
8:00,21.92,65.17,17.41,23
9:00,20.2,70.82,17.78,23
10:00,21.74,61.82,18.75,23
11:00,22.28,60.28,19.26,23
12:00,23.38,61.36,18.29,23
13:00,21.66,56.19,18.82,23
14:00,22.24,55.67,19.32,23
15:00,24.73,55.89,20.1,23
16:00,24.15,62.51,19.72,23
17:00,24.02,58.46,20.0,23
18:00,22.72,65.89,18.97,23
19:00,23.16,69.27,19.16,23
20:00,22.76,69.02,19.05,23
21:00,21.31,69.62,17.93,23
22:00,21.6,71.15,18.27,23
23:00,21.06,69.68,17.53,23
0:00,19.88,78.27,17.09,24
1:00,20.01,72.87,16.8,24
2:00,19.39,68.75,16.4,24
3:00,18.7,66.48,16.02,24
4:00,18.32,64.33,15.23,24
5:00,17.07,60.46,14.99,24
6:00,17.5,58.81,15.01,24
7:00,21.58,76.55,17.48,24
8:00,21.44,71.94,17.96,24
9:00,21.36,60.47,17.48,24
10:00,21.61,65.19,18.69,24
11:00,22.57,65.25,18.89,24
12:00,22.76,57.34,18.78,24
13:00,23.43,59.88,20.49,24
14:00,21.95,58.84,20.05,24
15:00,25.47,54.85,19.91,24
16:00,23.84,61.64,20.42,24
17:00,24.67,64.55,20.35,24
18:00,23.69,64.62,19.63,24
19:00,22.99,65.38,19.42,24
20:00,21.66,67.98,18.46,24
21:00,21.11,73.51,17.79,24
22:00,21.78,70.27,17.66,24
23:00,21.83,79.57,17.22,24
0:00,20.89,70.22,17.44,25
1:00,19.6,69.09,16.03,25
2:00,18.3,69.42,16.97,25
3:00,20.15,66.45,15.53,25
4:00,18.53,64.54,15.44,25
5:00,18.22,58.04,15.61,25
6:00,17.89,58.8,14.33,25
7:00,21.19,71.75,17.05,25
8:00,21.56,70.05,17.49,25
9:00,20.65,65.98,16.71,25
10:00,21.29,63.99,17.48,25
11:00,22.05,63.19,19.03,25
12:00,23.3,60.52,18.66,25
13:00,23.26,58.85,19.18,25
14:00,23.81,59.51,18.68,25
15:00,24.47,53.52,20.5,25
16:00,24.71,58.73,19.24,25
17:00,21.62,63.84,19.8,25
18:00,24.29,63.79,18.77,25
19:00,22.95,64.25,18.06,25
20:00,21.95,67.01,18.16,25
21:00,22.58,72.31,19.07,25
22:00,22.7,74.11,17.44,25
23:00,21.19,74.55,17.3,25
0:00,19.31,76.43,17.29,26
1:00,19.63,73.1,16.72,26
2:00,18.29,67.37,16.48,26
3:00,19.53,66.76,15.43,26
4:00,18.81,63.09,15.45,26
5:00,17.48,59.0,15.09,26
6:00,18.19,60.27,15.04,26
7:00,21.31,72.77,16.83,26
8:00,21.24,70.21,16.95,26
9:00,21.69,69.75,17.16,26
10:00,22.05,62.54,18.04,26
11:00,22.87,64.02,17.79,26
12:00,23.33,60.94,19.32,26
13:00,22.58,59.09,19.45,26
14:00,25.2,57.81,20.1,26
15:00,24.49,52.53,20.04,26
16:00,25.7,58.56,20.23,26
17:00,23.34,61.94,18.78,26
18:00,23.31,65.0,19.66,26
19:00,22.87,65.43,18.14,26
20:00,23.25,62.49,18.48,26
21:00,21.19,69.12,18.28,26
22:00,21.14,73.73,18.27,26
23:00,21.02,74.36,17.4,26
0:00,21.34,73.44,16.54,27
1:00,18.78,69.07,15.54,27
2:00,19.26,70.78,16.76,27
3:00,19.19,65.44,16.31,27
4:00,17.32,61.15,16.17,27
5:00,17.5,57.7,15.66,27
6:00,18.6,56.75,15.15,27
7:00,19.65,70.27,17.43,27
8:00,21.81,68.69,16.4,27
9:00,22.1,65.34,18.54,27
10:00,22.0,67.3,19.5,27
11:00,22.96,63.94,18.66,27
12:00,24.44,59.98,18.33,27
13:00,23.51,60.86,19.69,27
14:00,25.57,56.73,19.78,27
15:00,24.32,51.56,20.28,27
16:00,23.07,62.25,20.34,27
17:00,23.45,59.56,19.52,27
18:00,24.28,61.14,18.22,27
19:00,22.27,63.83,19.8,27
20:00,22.13,66.35,17.96,27
21:00,21.45,71.16,18.11,27
22:00,21.32,70.24,17.96,27
23:00,21.47,74.13,17.15,27
0:00,20.03,76.11,16.92,28
1:00,20.22,72.26,16.15,28
2:00,19.81,66.49,16.26,28
3:00,18.9,63.46,15.82,28
4:00,19.46,63.31,15.28,28
5:00,18.02,53.89,15.15,28
6:00,18.01,56.5,14.7,28
7:00,20.3,73.23,16.43,28
8:00,20.71,71.73,17.35,28
9:00,21.55,71.96,17.86,28
10:00,22.57,65.19,17.23,28
11:00,22.41,67.23,18.55,28
12:00,22.41,65.13,18.81,28
13:00,22.32,59.79,18.78,28
14:00,24.17,59.26,19.7,28
15:00,24.86,56.04,19.87,28
16:00,24.11,56.94,20.34,28
17:00,22.96,61.48,20.1,28
18:00,23.8,63.49,18.84,28
19:00,22.29,65.86,18.99,28
20:00,22.45,69.66,19.21,28
21:00,22.35,71.39,18.19,28
22:00,21.8,73.6,18.3,28
23:00,21.15,73.04,16.49,28
0:00,20.13,69.92,16.85,29
1:00,19.93,78.14,16.86,29
2:00,19.47,66.99,16.7,29
3:00,19.92,68.0,16.04,29
4:00,18.91,67.13,15.7,29
5:00,18.58,62.88,14.8,29
6:00,16.32,59.24,14.9,29
7:00,20.03,71.64,17.58,29
8:00,21.46,71.6,17.08,29
9:00,21.06,68.84,17.35,29
10:00,21.2,65.82,18.39,29
11:00,22.91,67.61,18.26,29
12:00,22.51,61.97,19.08,29
13:00,24.1,60.06,18.72,29
14:00,23.82,59.54,19.54,29
15:00,25.58,53.83,19.82,29
16:00,25.94,58.25,19.88,29
17:00,23.33,64.47,19.98,29
18:00,24.13,67.03,19.81,29
19:00,23.85,67.08,18.84,29
20:00,21.94,69.46,19.19,29
21:00,21.9,71.48,18.11,29
22:00,21.06,77.19,17.51,29
23:00,21.2,80.14,17.47,29
0:00,20.57,78.04,16.61,30
1:00,20.47,71.67,16.61,30
2:00,20.02,67.63,16.28,30
3:00,18.76,60.85,15.72,30
4:00,19.28,65.6,15.55,30
5:00,17.79,59.81,14.45,30
6:00,17.71,51.46,15.47,30
7:00,20.03,75.78,16.92,30
8:00,20.58,73.55,17.84,30
9:00,21.89,66.38,17.83,30
10:00,22.54,70.4,18.53,30
11:00,24.57,63.13,18.04,30
12:00,22.56,61.43,18.81,30
13:00,22.86,55.75,19.0,30
14:00,23.27,53.36,20.23,30
15:00,23.49,56.69,20.08,30
16:00,23.67,57.63,19.6,30
17:00,24.35,60.92,19.97,30
18:00,22.4,63.22,19.31,30
19:00,23.74,67.92,18.56,30
20:00,22.5,69.53,18.22,30
21:00,20.24,77.05,17.8,30
22:00,21.97,71.93,18.52,30
23:00,21.33,72.08,17.7,30
0:00,20.13,74.84,16.58,31
1:00,19.49,67.4,16.14,31
2:00,19.09,67.79,16.63,31
3:00,19.0,63.07,16.05,31
4:00,17.85,64.29,14.94,31
5:00,18.25,62.44,14.91,31
6:00,17.32,53.87,14.75,31
7:00,19.99,72.42,17.75,31
8:00,20.1,71.87,18.39,31
9:00,21.62,69.44,18.17,31
10:00,21.85,66.06,18.4,31
11:00,21.53,66.07,18.78,31
12:00,22.68,61.17,18.53,31
13:00,23.61,60.97,18.83,31
14:00,23.43,53.89,19.78,31
15:00,22.61,52.49,19.93,31
16:00,24.61,56.23,20.52,31
17:00,23.87,64.24,20.17,31
18:00,24.02,65.87,18.73,31
19:00,23.16,59.54,18.77,31
20:00,22.38,67.75,18.06,31
21:00,22.13,68.23,17.97,31
22:00,20.27,73.18,17.73,31
23:00,20.75,77.25,17.51,31
0:00,19.8,77.96,16.88,32
1:00,19.23,71.42,16.47,32
2:00,18.6,67.73,15.71,32
3:00,20.39,65.76,15.81,32
4:00,18.56,61.96,16.0,32
5:00,18.03,59.9,15.38,32
6:00,17.58,52.95,15.3,32
7:00,21.2,68.17,16.75,32
8:00,21.51,68.84,16.89,32
9:00,20.99,71.44,17.91,32
10:00,22.29,64.75,18.32,32
11:00,23.28,62.66,18.07,32
12:00,24.27,61.12,19.0,32
13:00,23.65,61.57,19.71,32
14:00,22.91,53.75,19.96,32
15:00,24.21,51.56,20.74,32
16:00,24.29,55.16,19.78,32
17:00,25.04,61.24,19.83,32
18:00,24.64,62.74,18.77,32
19:00,22.46,68.51,18.08,32
20:00,23.69,68.31,18.85,32
21:00,21.22,71.88,18.6,32
22:00,20.95,73.41,17.97,32
23:00,20.88,73.6,17.79,32
0:00,19.69,77.67,17.05,33
1:00,20.53,71.58,16.29,33
2:00,19.99,71.68,16.1,33
3:00,20.01,65.66,15.97,33
4:00,18.24,60.73,14.95,33
5:00,18.31,61.22,15.76,33
