Hour,Temperature,Humidity,Gas Level,Day_Number
6:00,13.73,61.69,9.04,20
7:00,13.46,58.74,20.46,20
8:00,14.46,55.01,25.7,20
9:00,13.13,57.53,21.29,20
10:00,20.61,70.24,20.42,20
11:00,18.02,68.44,18.07,20
12:00,13.73,76.71,32.28,20
13:00,21.51,70.61,29.39,20
14:00,23.92,62.47,36.76,20
15:00,22.49,67.28,30.87,20
16:00,21.56,59.12,32.53,20
17:00,23.5,58.19,32.71,20
18:00,21.53,59.24,22.74,20
19:00,23.79,61.18,26.45,20
20:00,11.97,49.06,31.91,20
21:00,19.97,24.63,19.93,20
22:00,22.35,42.47,30.73,20
23:00,18.56,44.87,22.5,20
0:00,11.64,27.92,29.92,21
1:00,14.74,43.43,22.85,21
2:00,21.57,49.36,25.37,21
3:00,18.25,39.89,28.01,21
4:00,7.35,38.78,18.4,21
5:00,14.01,51.75,30.32,21
6:00,6.9,54.97,22.26,21
7:00,12.21,63.52,19.08,21
8:00,17.62,61.71,22.97,21
9:00,18.41,52.41,21.52,21
10:00,17.26,69.97,7.44,21
11:00,19.23,80.02,24.93,21
12:00,17.7,73.64,27.92,21
13:00,24.8,55.58,9.99,21
14:00,21.1,64.91,30.14,21
15:00,21.37,64.87,47.7,21
16:00,20.71,70.9,35.31,21
17:00,20.49,52.15,40.42,21
18:00,17.06,50.03,38.21,21
19:00,15.81,46.29,20.84,21
20:00,14.65,38.62,35.86,21
21:00,18.76,43.75,33.08,21
22:00,14.98,33.8,24.49,21
23:00,16.36,50.67,23.15,21
0:00,10.74,37.69,29.45,22
1:00,17.15,30.5,26.96,22
2:00,10.26,33.64,24.41,22
3:00,17.5,37.15,17.15,22
4:00,13.74,46.19,20.56,22
5:00,16.88,49.28,29.59,22
6:00,15.18,60.62,15.29,22
7:00,17.87,54.88,28.05,22
8:00,5.38,63.51,17.29,22
9:00,17.05,50.02,20.13,22
10:00,7.82,70.05,18.71,22
11:00,8.08,91.06,30.23,22
12:00,18.43,66.31,27.11,22
13:00,18.19,63.14,27.81,22
14:00,22.54,70.66,24.39,22
15:00,18.17,62.39,46.3,22
16:00,22.74,66.0,47.89,22
17:00,18.96,55.29,29.32,22
18:00,19.77,58.45,28.22,22
19:00,16.41,53.09,33.56,22
20:00,18.72,59.17,26.25,22
21:00,19.47,38.72,25.72,22
22:00,8.1,40.96,30.3,22
23:00,16.41,39.02,17.91,22
0:00,21.17,34.0,23.41,23
1:00,13.6,50.18,30.28,23
2:00,13.15,32.97,22.94,23
3:00,19.86,50.23,21.06,23
4:00,13.5,56.78,21.16,23
5:00,5.02,54.27,22.78,23
6:00,16.37,52.96,24.23,23
7:00,17.32,51.95,21.8,23
8:00,14.09,57.35,13.91,23
9:00,15.9,63.86,31.29,23
10:00,11.95,74.18,39.18,23
11:00,20.6,82.58,21.56,23
12:00,21.15,71.22,19.29,23
13:00,22.26,76.76,35.58,23
14:00,24.92,60.42,41.83,23
15:00,19.42,70.3,29.95,23
16:00,28.15,61.39,48.92,23
17:00,26.97,54.3,38.39,23
18:00,22.6,43.78,26.5,23
19:00,18.52,47.76,30.08,23
20:00,16.64,58.38,24.35,23
21:00,23.23,48.49,30.12,23
22:00,17.36,29.2,37.35,23
23:00,14.38,33.98,17.27,23
0:00,16.22,44.38,18.86,24
1:00,19.86,47.55,28.13,24
2:00,16.62,38.2,33.77,24
3:00,22.77,53.58,31.92,24
4:00,15.74,46.96,33.37,24
5:00,11.33,48.04,22.35,24
6:00,19.58,64.3,11.59,24
7:00,15.1,73.17,18.25,24
8:00,21.89,65.35,33.53,24
9:00,16.12,61.69,25.46,24
10:00,20.27,79.11,19.49,24
11:00,19.15,73.86,22.53,24
12:00,15.37,79.05,26.07,24
13:00,20.32,66.8,35.42,24
14:00,24.49,69.07,27.21,24
15:00,20.54,60.11,41.18,24
16:00,26.28,60.28,33.46,24
17:00,15.15,59.78,29.12,24
18:00,23.52,51.58,25.73,24
19:00,26.72,44.67,31.03,24
20:00,22.76,53.51,25.24,24
21:00,16.73,40.62,30.06,24
22:00,18.56,52.08,21.38,24
23:00,13.23,53.32,29.45,24
0:00,14.59,49.75,28.85,25
1:00,17.18,39.25,31.18,25
2:00,18.26,40.56,13.46,25
3:00,18.55,49.31,22.47,25
4:00,13.24,53.88,23.12,25
5:00,12.66,50.49,17.27,25
6:00,11.33,50.75,13.58,25
7:00,13.84,66.25,24.24,25
8:00,15.88,55.96,20.3,25
9:00,20.43,58.27,17.15,25
10:00,13.78,60.97,29.31,25
11:00,18.85,69.09,25.64,25
12:00,18.89,59.94,38.24,25
13:00,21.78,70.9,18.2,25
14:00,15.52,57.92,37.47,25
15:00,18.88,63.54,35.36,25
16:00,19.28,62.49,27.28,25
17:00,21.75,55.79,36.9,25
18:00,21.06,46.94,30.99,25
19:00,14.89,48.79,29.99,25
20:00,17.04,53.22,33.8,25
21:00,16.3,51.52,19.88,25
22:00,14.26,41.7,29.27,25
23:00,14.55,42.65,21.1,25
0:00,18.09,33.08,22.67,26
1:00,21.22,32.48,14.05,26
2:00,11.85,37.32,25.33,26
3:00,11.68,44.15,22.72,26
4:00,15.93,54.72,24.63,26
5:00,12.94,48.92,21.7,26
6:00,8.55,68.97,20.3,26
7:00,16.66,59.08,20.92,26
8:00,15.64,73.33,19.2,26
9:00,18.64,72.99,22.22,26
10:00,13.32,52.93,32.21,26
11:00,10.67,53.01,30.14,26
12:00,18.15,63.59,33.54,26
13:00,21.06,60.47,41.32,26
14:00,24.01,64.81,23.83,26
15:00,21.42,59.0,36.47,26
16:00,22.39,56.57,42.38,26
17:00,20.17,54.94,34.38,26
18:00,19.62,46.37,26.69,26
19:00,16.68,53.84,34.39,26
20:00,18.04,45.75,23.38,26
21:00,18.93,44.17,20.24,26
22:00,14.03,38.2,19.73,26
23:00,11.29,32.82,9.97,26
0:00,21.1,51.37,28.47,27
1:00,18.62,25.83,36.82,27
2:00,8.99,22.04,6.3,27
3:00,14.89,59.12,22.18,27
4:00,12.65,53.88,11.62,27
5:00,9.79,43.86,19.17,27
6:00,4.94,55.09,20.98,27
7:00,10.71,55.89,5.98,27
8:00,14.52,50.27,26.63,27
9:00,15.65,72.7,30.75,27
10:00,21.33,85.42,20.21,27
11:00,15.68,76.13,21.45,27
12:00,19.87,61.06,30.38,27
13:00,22.9,79.12,27.45,27
14:00,24.98,64.79,37.53,27
15:00,20.19,63.2,41.11,27
16:00,18.7,77.11,29.19,27
17:00,18.26,67.58,36.53,27
18:00,17.25,39.92,24.49,27
19:00,21.01,43.93,32.52,27
20:00,14.05,43.95,32.97,27
21:00,17.85,39.15,23.58,27
22:00,12.99,37.57,22.03,27
23:00,13.1,26.77,17.64,27
0:00,15.75,37.88,32.05,28
1:00,13.71,41.3,20.98,28
2:00,20.15,30.95,27.99,28
3:00,15.52,43.94,21.06,28
4:00,15.55,46.89,22.95,28
5:00,19.47,52.47,24.2,28
6:00,14.79,67.08,17.65,28
7:00,17.54,59.87,25.7,28
8:00,14.69,69.22,18.52,28
9:00,12.48,80.6,18.25,28
10:00,17.08,72.3,20.8,28
11:00,23.28,73.76,32.19,28
12:00,20.65,65.05,34.22,28
13:00,11.99,74.1,43.64,28
14:00,19.41,69.58,40.47,28
15:00,17.37,58.74,29.3,28
16:00,20.09,59.66,24.87,28
17:00,18.24,53.28,38.88,28
18:00,16.45,50.16,35.98,28
19:00,16.44,65.47,40.45,28
20:00,19.46,41.25,30.37,28
21:00,20.96,50.1,25.78,28
22:00,21.7,38.54,27.94,28
23:00,11.05,37.92,28.46,28
0:00,11.11,41.33,21.07,29
1:00,19.48,43.29,29.86,29
2:00,13.74,23.79,21.34,29
3:00,14.67,41.95,21.53,29
4:00,12.97,42.88,21.87,29
5:00,10.12,46.93,30.94,29
6:00,17.12,52.51,17.23,29
7:00,16.2,64.7,15.86,29
8:00,10.45,62.76,18.34,29
9:00,17.65,58.83,29.21,29
10:00,13.23,62.17,26.49,29
11:00,14.02,80.47,25.85,29
12:00,18.55,68.64,28.65,29
13:00,21.83,71.0,34.97,29
14:00,14.78,66.96,38.39,29
15:00,16.52,62.68,31.34,29
16:00,23.76,72.02,32.35,29
17:00,22.06,61.32,24.25,29
18:00,18.74,59.28,36.84,29
19:00,16.6,49.93,31.09,29
20:00,13.56,45.94,28.39,29
21:00,21.3,49.34,20.02,29
22:00,11.98,46.2,24.2,29
23:00,22.49,44.18,23.2,29
0:00,18.7,34.47,25.14,30
1:00,14.41,21.57,22.58,30
2:00,9.14,38.41,30.66,30
3:00,16.93,30.07,24.65,30
4:00,19.65,40.33,28.88,30
5:00,20.83,57.79,11.2,30
6:00,10.64,69.98,14.65,30
7:00,20.3,47.0,15.65,30
8:00,13.47,58.16,20.42,30
9:00,22.23,62.69,18.29,30
10:00,18.1,58.65,46.37,30
11:00,18.82,51.25,21.78,30
12:00,17.06,80.73,24.33,30
13:00,24.67,68.77,25.56,30
14:00,22.92,67.94,34.17,30
15:00,28.68,67.41,28.9,30
16:00,26.2,60.63,37.25,30
17:00,27.33,54.99,36.05,30
18:00,22.33,69.79,38.74,30
19:00,21.56,54.33,28.25,30
20:00,15.93,52.96,27.89,30
21:00,16.46,34.18,24.53,30
22:00,20.61,31.2,19.48,30
23:00,17.46,49.79,12.71,30
0:00,19.18,55.8,20.38,31
1:00,12.53,39.49,19.71,31
2:00,10.12,45.78,27.08,31
3:00,11.89,40.4,30.35,31
4:00,13.22,64.36,25.72,31
5:00,14.53,49.76,23.08,31
6:00,11.33,49.85,16.42,31
7:00,9.98,66.75,22.21,31
8:00,15.55,66.32,22.11,31
9:00,14.1,60.12,40.27,31
10:00,13.79,75.62,26.73,31
11:00,15.72,74.55,14.07,31
12:00,12.6,68.6,22.44,31
13:00,18.82,63.14,34.56,31
14:00,14.73,60.76,30.36,31
15:00,23.31,72.25,24.71,31
16:00,19.33,49.16,44.18,31
17:00,19.46,61.41,37.75,31
18:00,12.45,59.71,27.25,31
19:00,22.54,39.31,19.55,31
20:00,13.69,30.28,27.78,31
21:00,17.11,47.27,17.41,31
22:00,23.28,46.01,32.65,31
23:00,15.0,50.1,34.09,31
0:00,16.7,27.06,18.6,32
1:00,22.08,54.22,37.96,32
2:00,14.39,46.14,30.47,32
3:00,15.03,25.56,25.69,32
4:00,6.73,37.6,15.92,32
5:00,17.49,52.42,21.77,32
6:00,19.28,49.07,13.72,32
7:00,14.65,66.07,12.12,32
8:00,18.59,50.05,22.29,32
9:00,14.48,68.14,28.18,32
10:00,16.92,78.46,29.75,32
11:00,12.93,56.9,30.82,32
12:00,21.44,70.43,16.49,32
13:00,21.2,59.94,36.77,32
14:00,20.6,71.04,29.57,32
15:00,22.74,65.09,36.75,32
16:00,23.75,65.59,35.68,32
17:00,24.93,61.63,31.92,32
18:00,25.4,63.17,29.9,32
19:00,14.88,50.02,18.48,32
20:00,19.45,33.23,35.14,32
21:00,17.06,48.6,24.61,32
22:00,15.33,50.03,25.84,32
23:00,18.82,39.05,19.06,32
0:00,8.72,30.36,26.73,33
1:00,11.7,38.05,21.88,33
2:00,16.69,41.56,21.12,33
3:00,17.7,46.67,11.29,33
4:00,17.18,50.1,13.94,33
5:00,15.04,58.16,22.25,33
